gkz,Männer,Frauen,diff,class,text
31825,34675.2,30936.09,3739.109999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.739,11 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31826,33293.59,28461.41,4832.179999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.832,18 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31827,34745.87,31340.01,3405.860000000004,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.405,86 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31829,34674.37,30316.04,4358.330000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.358,33 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31830,35888.36,33018.29,2870.0699999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.870,07 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31831,37343.99,34254.54,3089.449999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.089,45 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31832,36402.06,32410.66,3991.399999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.991,40 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31833,32890.31,28880.79,4009.519999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.009,52 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31834,34120.5,29905.27,4215.23,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.215,23 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31835,36645.86,32180.36,4465.5,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.465,50 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31836,32861.26,29500.68,3360.5800000000017,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.360,58 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31837,39692.04,33758.11,5933.93,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.933,93 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31838,30935.28,27572.11,3363.1699999999983,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.363,17 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31839,33843.38,29866.77,3976.609999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.976,61 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31840,33044.88,30383.31,2661.569999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.661,57 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31841,32429.3,26984.77,5444.529999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.444,53 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31842,39041.26,24562.26,14479.000000000004,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>14.479,00 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31843,34786.37,31548.36,3238.010000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.238,01 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31844,37267.1,33980.87,3286.229999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.286,23 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31845,38880.34,34697.16,4183.179999999993,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.183,18 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31846,31679.61,27565.88,4113.73,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.113,73 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31847,38274.91,35371.87,2903.040000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.903,04 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31848,34161.94,29981.82,4180.120000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.180,12 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31849,38364.42,32039.06,6325.359999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.325,36 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31901,34483.93,32518.92,1965.010000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 1.965,01 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31902,33593.17,31843.62,1749.5499999999993,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 1.749,55 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31903,35099.73,30596.12,4503.610000000004,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.503,61 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31904,35767.36,35202.73,564.6299999999974,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>   564,63 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31905,44073.03,39218.82,4854.209999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.854,21 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31906,34029.75,26858.63,7171.119999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.171,12 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31907,38485.11,34173.14,4311.970000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.311,97 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31909,35205.45,30252.59,4952.859999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.952,86 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31910,35134.95,31373.68,3761.269999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.761,27 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31911,32806.19,29520.88,3285.3100000000013,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.285,31 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31912,34147.17,28469.98,5677.189999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.677,19 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31913,35210.57,31062.3,4148.27,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.148,27 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31915,35089.85,32735.08,2354.769999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.354,77 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31916,35934.6,31352.66,4581.939999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.581,94 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31917,38043.48,30861.44,7182.0400000000045,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.182,04 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31918,34105,29808.54,4296.459999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.296,46 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31919,37429.63,31512.69,5916.939999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.916,94 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
31920,33814.05,27292.14,6521.9100000000035,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.521,91 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
